patch_id,path,image_id,x1,y1,x2,y2,label,coverage,track_ratio
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0017,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0017.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,832,416,896,480,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0018,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0018.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,864,416,928,480,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0019,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0019.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,896,416,960,480,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0020,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0020.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,928,416,992,480,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0021,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0021.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,960,416,1024,480,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0022,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0022.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,992,416,1056,480,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0023,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0023.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,1024,416,1088,480,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0024,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0024.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,1056,416,1120,480,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0025,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0025.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,1088,416,1152,480,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0026,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0026.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,1120,416,1184,480,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0027,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0027.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,1152,416,1216,480,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0028,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0028.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,1184,416,1248,480,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0029,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0029.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,1216,416,1280,480,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0030,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0030.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,768,448,832,512,Low,0.5625,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0031,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0031.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,800,448,864,512,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0032,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0032.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,832,448,896,512,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0033,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0033.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,864,448,928,512,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0034,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0034.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,896,448,960,512,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0035,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0035.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,928,448,992,512,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0036,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0036.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,960,448,1024,512,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0037,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0037.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,992,448,1056,512,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0038,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0038.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,1024,448,1088,512,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0039,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0039.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,1056,448,1120,512,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0040,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0040.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,1088,448,1152,512,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0041,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0041.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,1120,448,1184,512,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0042,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0042.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,1152,448,1216,512,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0043,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0043.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,1184,448,1248,512,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0044,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0044.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,1216,448,1280,512,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0045,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0045.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,768,480,832,544,Low,0.5625,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0046,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0046.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,800,480,864,544,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0047,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0047.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,832,480,896,544,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0048,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0048.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,864,480,928,544,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0049,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0049.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,896,480,960,544,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0050,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0050.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,928,480,992,544,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0051,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0051.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,960,480,1024,544,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0052,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0052.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,992,480,1056,544,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0053,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0053.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,1024,480,1088,544,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0054,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0054.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,1056,480,1120,544,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0055,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0055.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,1088,480,1152,544,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0056,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0056.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,1120,480,1184,544,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0057,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0057.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,1152,480,1216,544,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0058,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0058.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,1184,480,1248,544,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0059,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0059.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,1216,480,1280,544,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0060,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0060.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,768,512,832,576,Low,0.5625,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0061,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0061.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,800,512,864,576,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0062,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0062.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,832,512,896,576,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0063,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0063.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,864,512,928,576,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0064,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0064.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,896,512,960,576,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0065,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0065.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,928,512,992,576,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0066,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0066.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,960,512,1024,576,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0067,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0067.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,992,512,1056,576,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0068,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0068.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,1024,512,1088,576,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0069,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0069.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,1056,512,1120,576,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0070,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0070.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,1088,512,1152,576,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0071,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0071.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,1120,512,1184,576,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0072,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0072.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,1152,512,1216,576,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0073,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0073.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,1184,512,1248,576,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0074,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented_patch_0074.jpg,WhatsApp Image 2025-11-15 at 23.14.45_04f325ad_color_segmented,1216,512,1280,576,Low,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0000,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0000.jpg,WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented,864,352,928,416,Medium,0.50390625,1.0
WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0001,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0001.jpg,WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented,896,352,960,416,Medium,0.75,1.0
WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0002,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0002.jpg,WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented,928,352,992,416,Medium,0.75,1.0
WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0003,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0003.jpg,WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented,960,352,1024,416,Medium,0.75,1.0
WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0004,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0004.jpg,WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented,992,352,1056,416,Medium,0.75,1.0
WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0005,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0005.jpg,WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented,1024,352,1088,416,Medium,0.75,1.0
WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0006,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0006.jpg,WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented,1056,352,1120,416,Medium,0.75,1.0
WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0007,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0007.jpg,WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented,1088,352,1152,416,Medium,0.75,1.0
WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0008,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0008.jpg,WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented,1120,352,1184,416,Medium,0.75,1.0
WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0009,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0009.jpg,WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented,1152,352,1216,416,Medium,0.75,0.99365234375
WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0010,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0010.jpg,WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented,1184,352,1248,416,Medium,0.75,0.963134765625
WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0011,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0011.jpg,WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented,1216,352,1280,416,Medium,0.75,0.92724609375
WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0012,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0012.jpg,WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented,864,384,928,448,Medium,0.671875,1.0
WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0013,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0013.jpg,WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented,896,384,960,448,Medium,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0014,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0014.jpg,WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented,928,384,992,448,Medium,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0015,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0015.jpg,WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented,960,384,1024,448,Medium,1.0,1.0
WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0016,data/patches/images/WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented_patch_0016.jpg,WhatsApp Image 2025-11-15 at 23.14.45_47035a93_color_segmented,992,384,1056,448,Medium,1.0,1.0
